4.233297269125599338e-01,2.398707433323490346e-01,9.479563150809222627e-02,5.315920394726293685e-02,3.772615854013068593e-02,3.106073297021678947e-02,2.444377645050385683e-02,1.870364824377226953e-02,1.473019152776944111e-02,1.179569894926431675e-02,9.291946556610249791e-03,7.955620210733668415e-03,6.336088161694528563e-03,6.006500383218524308e-03,4.740343039275487537e-03,4.073142891668535964e-03,3.270166289013468237e-03,2.431643294611977001e-03,2.358273582114550279e-03,1.573113059122937130e-03,1.185236164640329900e-03,8.674361008119380826e-04,8.574126513566770330e-04,8.748123371557191275e-04,7.892872915059388067e-04,4.461865048639370606e-04,2.348158985997460528e-04,1.710552824394828881e-04,2.676607127286514563e-04,1.944923988099055850e-04,2.074905849717292665e-04,6.739889139900133246e-05,7.321018766536055867e-05,5.990419077857369885e-05,2.647753792169666511e-05,9.696745107786913017e-05,3.274882090602901087e-05,7.703207756019749897e-05,-1.646308646112050472e-05,3.238706636315467706e-05,-1.390515770619639557e-05,8.069159909670895912e-05,4.215106310822071300e-05,3.111383701944760681e-05,-1.990090749150328885e-06,-1.041826211147276905e-05,2.432740559981050199e-05,2.090597942587537090e-05,-2.905472081423514328e-05,2.090597942587526587e-05,2.432740559981145745e-05,-1.041826211147294523e-05,-1.990090749151316102e-06,3.111383701944804049e-05,4.215106310821844973e-05,8.069159909670525928e-05,-1.390515770619541810e-05,3.238706636315352510e-05,-1.646308646111927822e-05,7.703207756019598109e-05,3.274882090602922771e-05,9.696745107786940122e-05,2.647753792169568594e-05,5.990419077857293991e-05,7.321018766536127695e-05,6.739889139900554730e-05,2.074905849717284534e-04,1.944923988099025493e-04,2.676607127286525405e-04,1.710552824394868184e-04,2.348158985997444808e-04,4.461865048639369522e-04,7.892872915059414088e-04,8.748123371557156580e-04,8.574126513566771414e-04,8.674361008119472983e-04,1.185236164640340309e-03,1.573113059122936697e-03,2.358273582114553749e-03,2.431643294611970062e-03,3.270166289013466936e-03,4.073142891668568057e-03,4.740343039275492741e-03,6.006500383218514767e-03,6.336088161694547645e-03,7.955620210733659742e-03,9.291946556610239383e-03,1.179569894926434277e-02,1.473019152776946887e-02,1.870364824377222443e-02,2.444377645050393316e-02,3.106073297021684845e-02,3.772615854013053327e-02,5.315920394726280501e-02,9.479563150809162952e-02,2.398707433323478966e-01
9.162353661360849166e-01,2.032834720537206319e-01,9.964616610791274254e-02,5.086972872972148063e-02,3.733019338970637591e-02,2.654111701024648717e-02,1.910159863761926730e-02,1.851201266313124913e-02,1.428195269402446864e-02,1.147055340320491702e-02,8.978094617723706219e-03,7.265340135995459157e-03,5.865597139112827332e-03,4.999015550886035456e-03,3.930087727090023249e-03,3.447946926689652008e-03,3.005041482895554669e-03,2.106329142441244664e-03,1.937058290306108979e-03,1.561428166539802686e-03,1.181756332624298283e-03,9.916927478405765384e-04,1.118987269818476913e-03,6.812375992621672429e-04,7.233983518062064421e-04,4.901627089258603310e-04,4.163240948277088164e-04,2.406781182186808047e-04,2.762374409501273552e-04,1.355637229355817627e-04,2.076717132769342184e-04,1.494340103893465480e-04,2.671170885561842336e-04,8.420547955317525730e-05,5.003677600988886852e-05,9.550584416146897253e-05,4.500514045601364808e-05,4.815333466330243257e-05,-1.256183831234198596e-05,2.186802581690252477e-05,2.110061388407621010e-05,1.453753145786625235e-05,8.125463426544718903e-06,1.556149594766329013e-05,3.340835289459543174e-05,3.875367011977942975e-05,-2.351321940876726418e-05,-3.435279689210320094e-05,4.204729307581961887e-06,-3.435279689210347877e-05,-2.351321940876670513e-05,3.875367011977963981e-05,3.340835289459459826e-05,1.556149594766392710e-05,8.125463426533475388e-06,1.453753145786650138e-05,2.110061388407434324e-05,2.186802581690132537e-05,-1.256183831232821321e-05,4.815333466330402499e-05,4.500514045601311275e-05,9.550584416146511006e-05,5.003677600989044739e-05,8.420547955317570453e-05,2.671170885561843962e-04,1.494340103893513456e-04,2.076717132769313452e-04,1.355637229355849882e-04,2.762374409501286020e-04,2.406781182186872557e-04,4.163240948277127738e-04,4.901627089258597889e-04,7.233983518062028642e-04,6.812375992622120204e-04,1.118987269818479298e-03,9.916927478405613595e-04,1.181756332624295681e-03,1.561428166539818732e-03,1.937058290306107678e-03,2.106329142441248133e-03,3.005041482895561174e-03,3.447946926689642033e-03,3.930087727090008504e-03,4.999015550886029384e-03,5.865597139112909732e-03,7.265340135995442677e-03,8.978094617723725301e-03,1.147055340320491702e-02,1.428195269402427435e-02,1.851201266313130811e-02,1.910159863761937138e-02,2.654111701024654615e-02,3.733019338970633427e-02,5.086972872972126553e-02,9.964616610791295070e-02,2.032834720537200768e-01
2.607662474665886077e-01,2.773492174127941134e-01,9.694143736756273555e-02,6.482047383953934427e-02,3.945295252545950870e-02,3.131463425594243483e-02,2.286469322716333866e-02,1.872895463696977111e-02,1.728070549067027561e-02,1.356894423234338877e-02,1.104283094731886225e-02,7.847892163743031696e-03,6.416239181523952784e-03,5.986054054097644968e-03,4.970413501014943856e-03,3.684155589895851072e-03,3.326225208325037704e-03,2.737512326675407316e-03,1.988466959124739197e-03,1.714303369264825018e-03,1.278011886540683434e-03,8.226000313665567500e-04,9.200260671501551231e-04,5.930418934623237544e-04,6.548522808129946405e-04,5.794987145560062843e-04,4.895823476212691344e-04,4.047134589722796287e-04,2.503091894131925332e-04,2.598017397154407985e-04,2.023081254777777467e-04,1.559883285742786772e-04,1.424611151819099662e-04,3.823508085680703104e-05,-5.727487843469010801e-05,-8.608253930718325552e-05,-8.028079207068918575e-05,-4.836319534100741202e-05,-2.594935487163270183e-05,6.572415972809851463e-05,7.896632379243210851e-06,1.472886797976338984e-05,5.787092868400649297e-05,6.299511018572030512e-06,5.957548172092389069e-05,2.964134946754363447e-05,2.677979158582007453e-05,3.118158253329113435e-05,-1.812074296009899357e-05,3.118158253329314690e-05,2.677979158582473321e-05,2.964134946754470173e-05,5.957548172092235925e-05,6.299511018571995784e-06,5.787092868400383667e-05,1.472886797976145691e-05,7.896632379242838156e-06,6.572415972809596675e-05,-2.594935487163243417e-05,-4.836319534100279061e-05,-8.028079207069018864e-05,-8.608253930718458367e-05,-5.727487843469024353e-05,3.823508085680341929e-05,1.424611151819128664e-04,1.559883285742760480e-04,2.023081254777749278e-04,2.598017397154444848e-04,2.503091894131945932e-04,4.047134589722860254e-04,4.895823476212641471e-04,5.794987145560031401e-04,6.548522808130107951e-04,5.930418934623287418e-04,9.200260671501601104e-04,8.226000313665817951e-04,1.278011886540688421e-03,1.714303369264836728e-03,1.988466959124749606e-03,2.737512326675406449e-03,3.326225208325054618e-03,3.684155589895842832e-03,4.970413501014940387e-03,5.986054054097657111e-03,6.416239181523954518e-03,7.847892163743003940e-03,1.104283094731886398e-02,1.356894423234338877e-02,1.728070549067028602e-02,1.872895463696973642e-02,2.286469322716336641e-02,3.131463425594233768e-02,3.945295252546066750e-02,6.482047383953937203e-02,9.694143736756268004e-02,2.773492174127938914e-01
2.690282055555827112e-01,3.015094420326165370e-01,7.522405061993026054e-02,5.041798905423320459e-02,3.726803144951610497e-02,2.655100084605258384e-02,2.006124976058568099e-02,1.830175559104199601e-02,1.511327991571482024e-02,1.185864499861358050e-02,9.694615459658309856e-03,8.287874314044173241e-03,6.225129940987935394e-03,5.520313577191290205e-03,4.437795005090634098e-03,3.798592654163167152e-03,2.849094222233285525e-03,2.137832567936471390e-03,2.075843235169976334e-03,1.048111443445302405e-03,1.077648480585596770e-03,1.000079485902705297e-03,7.059335062230791399e-04,7.941760163295549574e-04,4.447168714265171572e-04,3.393363757026701243e-04,3.474153608726702949e-04,1.427978522456969826e-04,2.641684610691156219e-04,2.098611759936562960e-04,9.036750369955568157e-05,1.324245090938264667e-04,5.206178320283706592e-05,1.203722882655150202e-04,3.551401351123112095e-05,4.248191854212951253e-05,4.563655572644120502e-05,-2.104319797905710690e-05,3.565625310747380791e-05,9.840332797161302925e-05,1.351532662081312919e-05,1.137350496740998803e-05,2.901493427361358891e-05,1.849824872444384051e-05,1.437152580961028246e-05,5.473242199996215948e-05,2.195942882901349540e-05,1.394399125440475264e-05,5.500723666907901578e-07,1.394399125440420885e-05,2.195942882901159127e-05,5.473242199996241020e-05,1.437152580960747370e-05,1.849824872443954775e-05,2.901493427361394466e-05,1.137350496741327283e-05,1.351532662081291744e-05,9.840332797161281241e-05,3.565625310747393665e-05,-2.104319797905220766e-05,4.563655572644135410e-05,4.248191854213158607e-05,3.551401351122969793e-05,1.203722882655145458e-04,5.206178320283268168e-05,1.324245090938263041e-04,9.036750369955612880e-05,2.098611759936595486e-04,2.641684610691136703e-04,1.427978522456981752e-04,3.474153608726673675e-04,3.393363757026679017e-04,4.447168714265231746e-04,7.941760163295526805e-04,7.059335062230783810e-04,1.000079485902710501e-03,1.077648480585585277e-03,1.048111443445311295e-03,2.075843235169984140e-03,2.137832567936472691e-03,2.849094222233282490e-03,3.798592654163241746e-03,4.437795005090635833e-03,5.520313577191287603e-03,6.225129940987932792e-03,8.287874314044133342e-03,9.694615459658308121e-03,1.185864499861348509e-02,1.511327991571483238e-02,1.830175559104186070e-02,2.006124976058570875e-02,2.655100084605243119e-02,3.726803144951602864e-02,5.041798905423323929e-02,7.522405061993032993e-02,3.015094420326169811e-01
3.197213707731008103e-01,3.715325490095314209e-01,1.024093772391457130e-01,5.072666126251229590e-02,3.511227230677074762e-02,2.881957368444916165e-02,2.360052334735658966e-02,1.617061503806593858e-02,1.317804929644360995e-02,1.263518612414234014e-02,9.113495079428412735e-03,8.611364046178373449e-03,7.178565508095544404e-03,5.283363946178335456e-03,4.455606481240773770e-03,3.943353508415551982e-03,2.948026997984860842e-03,2.367085207062625835e-03,2.031953514137944863e-03,1.522228080019205924e-03,1.050447932461439802e-03,7.850197038223362140e-04,6.756815922436996361e-04,4.280614897106576927e-04,6.364237956299099389e-04,3.871934712919580194e-04,3.333580287882932170e-04,3.703776942639340703e-04,2.326825058002775085e-04,2.753731792778133869e-04,1.584662826250454477e-04,2.423745574716141800e-04,9.721652003636936678e-05,5.743926096427714176e-05,6.117196260603993663e-05,1.204878725743775399e-04,7.294587439416201614e-05,6.131084302625207198e-05,6.533251725913953687e-05,4.765833582207544653e-05,6.383187152594793265e-05,8.399281716247048032e-05,-1.606596717142726928e-05,3.456092321277068952e-06,3.121001634427631588e-05,5.859172872133357302e-06,1.599251917612235294e-05,1.999099510509658721e-05,-5.055433824502149380e-05,1.999099510509667530e-05,1.599251917612219031e-05,5.859172872131424372e-06,3.121001634427460149e-05,3.456092321274330918e-06,-1.606596717142764875e-05,8.399281716246976203e-05,6.383187152594610306e-05,4.765833582207411838e-05,6.533251725914346710e-05,6.131084302625167896e-05,7.294587439416669176e-05,1.204878725743800606e-04,6.117196260603985532e-05,5.743926096427959477e-05,9.721652003636917705e-05,2.423745574716144511e-04,1.584662826250406772e-04,2.753731792778115980e-04,2.326825058002812761e-04,3.703776942639241498e-04,3.333580287882878502e-04,3.871934712919631151e-04,6.364237956299117821e-04,4.280614897106562291e-04,6.756815922436968172e-04,7.850197038223101931e-04,1.050447932461468425e-03,1.522228080019217200e-03,2.031953514137938791e-03,2.367085207062624534e-03,2.948026997984864745e-03,3.943353508415543308e-03,4.455606481240773770e-03,5.283363946178336323e-03,7.178565508095533128e-03,8.611364046178352633e-03,9.113495079428393653e-03,1.263518612414235749e-02,1.317804929644354056e-02,1.617061503806590042e-02,2.360052334735653762e-02,2.881957368444916165e-02,3.511227230677072680e-02,5.072666126251230284e-02,1.024093772391456575e-01,3.715325490095326422e-01
5.246734211529505698e-01,2.197962782477978494e-01,7.563318277893818498e-02,4.822414814196816779e-02,3.668585247621729273e-02,2.978042274784265322e-02,2.273519191344829105e-02,1.968354463840434401e-02,1.470426570053468517e-02,1.179558709115446392e-02,9.191279895204336123e-03,7.841295864493893000e-03,6.862286198829261642e-03,6.299077319395877950e-03,5.128578555299508589e-03,3.374379932348146437e-03,2.880289956337843838e-03,2.300438176516186786e-03,2.094838652492021260e-03,1.683210862718850873e-03,1.227619923201717003e-03,1.106938626181106335e-03,6.413395644631872308e-04,5.259425643031803016e-04,4.019244051121662075e-04,6.265089702117610957e-04,3.293842506705489909e-04,4.013899182596892493e-04,2.166198019216626267e-04,1.160047519339126867e-04,1.753956626614101301e-04,1.832757325205280094e-04,1.144390201907246685e-04,1.680347868557692461e-04,4.208678702362483588e-05,-2.162404668247819046e-05,-3.322652117834488960e-05,3.943057800397919955e-05,3.969898338386531033e-05,4.244517628807281451e-05,1.975793629117413282e-05,-5.096862096435958541e-06,-1.610871396732707498e-05,2.727226739856113759e-05,1.305421973508489346e-05,5.684149195024990197e-06,2.539308343817956874e-05,2.699579936974338035e-05,1.951839748771831958e-05,2.699579936974373949e-05,2.539308343817965345e-05,5.684149195027513508e-06,1.305421973507569299e-05,2.727226739855966037e-05,-1.610871396732638380e-05,-5.096862096435568059e-06,1.975793629117457328e-05,4.244517628807286194e-05,3.969898338386525612e-05,3.943057800397876587e-05,-3.322652117835077817e-05,-2.162404668247924078e-05,4.208678702362452417e-05,1.680347868557677011e-04,1.144390201907241128e-04,1.832757325205276841e-04,1.753956626614106451e-04,1.160047519339116567e-04,2.166198019216627080e-04,4.013899182596904962e-04,3.293842506705483945e-04,6.265089702117584937e-04,4.019244051121619249e-04,5.259425643031810605e-04,6.413395644631871223e-04,1.106938626181098746e-03,1.227619923201740421e-03,1.683210862718844585e-03,2.094838652492021260e-03,2.300438176516185051e-03,2.880289956337853813e-03,3.374379932348158147e-03,5.128578555299486037e-03,6.299077319395908307e-03,6.862286198829247764e-03,7.841295864493919021e-03,9.191279895204336123e-03,1.179558709115447433e-02,1.470426570053473200e-02,1.968354463840438218e-02,2.273519191344832574e-02,2.978042274784271221e-02,3.668585247621721640e-02,4.822414814196818861e-02,7.563318277893832375e-02,2.197962782477976551e-01
7.828435804124698194e-01,3.364308401909881785e-01,6.888308386560945684e-02,5.177026534636315624e-02,4.247747808181574769e-02,2.907115342924248072e-02,2.112975726867976495e-02,1.862345394463207557e-02,1.603561019098720397e-02,1.212127900389791541e-02,1.060314574715434839e-02,8.098738383138551558e-03,6.697330944508152716e-03,6.058617339030620066e-03,4.260056719460349715e-03,3.315444162616039848e-03,3.079388352449692005e-03,2.472855394251137311e-03,2.429818898699084590e-03,1.758554357417055651e-03,1.587996863564861052e-03,1.199001328470535596e-03,7.581289879641266898e-04,5.642492088549935867e-04,5.356330254822375082e-04,8.270745768659919488e-04,4.440534601985372354e-04,2.547541318047121038e-04,2.921712593015897809e-04,3.613199663851857698e-04,1.091766429400716382e-04,1.808804897013913517e-04,1.300092204836167105e-04,5.932596536691054766e-05,1.488609424107899574e-04,2.631434461429887816e-05,2.876240440753678564e-05,-4.913914366819410669e-07,1.027112445295050698e-04,-2.613961958923445640e-05,4.181597945332810653e-05,1.728243231382561542e-05,-2.981427229991169093e-06,2.246814962094783927e-05,-3.389726401830256566e-05,-3.482785965572630764e-05,7.462935639039644899e-05,2.950419892863786903e-05,-2.275271676621513187e-05,2.950419892863721512e-05,7.462935639039466006e-05,-3.482785965572588751e-05,-3.389726401830388025e-05,2.246814962094707355e-05,-2.981427229992329951e-06,1.728243231382467691e-05,4.181597945333340557e-05,-2.613961958923498495e-05,1.027112445295043109e-04,-4.913914366809379681e-07,2.876240440753550492e-05,2.631434461429772958e-05,1.488609424107892527e-04,5.932596536690727473e-05,1.300092204836169273e-04,1.808804897013942519e-04,1.091766429400647400e-04,3.613199663851860951e-04,2.921712593015803484e-04,2.547541318047140554e-04,4.440534601985357175e-04,8.270745768659850099e-04,5.356330254822325209e-04,5.642492088549986825e-04,7.581289879641259308e-04,1.199001328470537982e-03,1.587996863564865822e-03,1.758554357417066710e-03,2.429818898699085891e-03,2.472855394251125168e-03,3.079388352449739276e-03,3.315444162616061965e-03,4.260056719460362726e-03,6.058617339030671241e-03,6.697330944508171797e-03,8.098738383138537680e-03,1.060314574715444207e-02,1.212127900389793796e-02,1.603561019098717969e-02,1.862345394463198536e-02,2.112975726867977883e-02,2.907115342924255358e-02,4.247747808181566442e-02,5.177026534636299665e-02,6.888308386560942909e-02,3.364308401909871238e-01
2.088791513113938403e-01,1.755366566991977961e-01,7.565650235567300541e-02,5.180951354988036495e-02,3.893108653540564013e-02,2.799909930531399929e-02,2.391915215620191854e-02,1.804919452110791134e-02,1.422400510579442667e-02,1.128260523422246371e-02,9.280101251119320452e-03,7.992997021134753619e-03,6.234898978675706450e-03,5.280267085598387700e-03,4.235761307106887009e-03,3.145945697922350372e-03,2.777589314981836633e-03,2.289623978745988515e-03,1.901485140126236636e-03,1.374636258691963077e-03,1.421333221930627406e-03,1.062414361791627930e-03,9.113642265276535254e-04,7.559741472332211351e-04,6.865407211781026113e-04,3.905745101394697614e-04,4.695790101546368678e-04,3.612595619012655933e-04,2.855540072881813268e-04,1.965507960390627720e-04,2.228650023184084740e-04,1.708191029564403080e-04,6.233517606103293203e-05,8.635404372696698706e-05,5.939518743244433767e-05,5.362821075646945505e-05,6.038683134978790770e-05,-3.703428769604471984e-05,-3.612818348012710593e-06,3.367750390802983510e-05,3.688703601226512468e-05,5.281309049594623068e-05,3.138865982869482052e-05,2.829069499976088228e-05,-2.411099414316595290e-05,-1.483176275635272911e-05,5.416552827744258405e-05,2.342434517609527416e-06,5.799819979964098668e-05,2.342434517610151256e-06,5.416552827744060538e-05,-1.483176275635072842e-05,-2.411099414316494663e-05,2.829069499976066883e-05,3.138865982869748359e-05,5.281309049594615614e-05,3.688703601226505692e-05,3.367750390802962503e-05,-3.612818348012595397e-06,-3.703428769604558043e-05,6.038683134978685061e-05,5.362821075646818111e-05,5.939518743244364649e-05,8.635404372696949427e-05,6.233517606103665897e-05,1.708191029564307128e-04,2.228650023184082572e-04,1.965507960390632870e-04,2.855540072881817062e-04,3.612595619012685748e-04,4.695790101546348620e-04,3.905745101394653704e-04,6.865407211781035871e-04,7.559741472332153888e-04,9.113642265276555854e-04,1.062414361791624894e-03,1.421333221930628924e-03,1.374636258691953753e-03,1.901485140126237504e-03,2.289623978745976805e-03,2.777589314981839235e-03,3.145945697922362082e-03,4.235761307106915632e-03,5.280267085598392904e-03,6.234898978675687369e-03,7.992997021134774435e-03,9.280101251119242389e-03,1.128260523422245157e-02,1.422400510579442841e-02,1.804919452110790787e-02,2.391915215620215793e-02,2.799909930531415889e-02,3.893108653540530706e-02,5.180951354988035801e-02,7.565650235567318582e-02,1.755366566991980182e-01
6.225639204223756273e-01,1.833626086631563457e-01,6.755400131751566895e-02,5.215842896323769767e-02,4.280243283515475922e-02,3.006843830861496633e-02,2.449226288953868305e-02,2.052917795861358002e-02,1.499117412147847606e-02,1.320903641901733858e-02,1.087684157536230635e-02,8.274586614775437596e-03,7.032379813412677552e-03,5.367289294156631259e-03,4.588782723861076565e-03,3.839063336754896735e-03,3.380249775622315607e-03,2.347195485248356091e-03,2.285009695881741725e-03,1.460142131908320198e-03,1.240391155667525938e-03,1.135247355895581270e-03,1.056346012444727214e-03,6.254795726601191600e-04,5.168732526162428615e-04,5.052060650361731844e-04,3.788235142663360874e-04,3.176220516586984667e-04,2.952542009111475303e-04,1.973056245354525104e-04,9.041605900413496181e-05,1.655989740170737924e-04,1.364390348859109725e-04,1.610892713628108862e-04,8.635959080304670755e-05,3.765410959465878316e-05,7.077283057094029125e-05,6.855668806297675149e-05,1.027324830562402090e-04,-9.064371817714153519e-06,-2.651631897098129245e-05,1.835160783555812899e-05,5.041235655305501624e-05,2.911583246428547128e-05,4.844003011401156893e-05,-5.380078411873525694e-06,9.454980450083437109e-06,1.542290948997339012e-05,-1.289694644721043746e-05,1.542290948997386446e-05,9.454980450083789475e-06,-5.380078411873148764e-06,4.844003011401114880e-05,2.911583246428648772e-05,5.041235655306084383e-05,1.835160783555688554e-05,-2.651631897098197685e-05,-9.064371817714920931e-06,1.027324830562393416e-04,6.855668806297455598e-05,7.077283057093977626e-05,3.765410959465845112e-05,8.635959080304795438e-05,1.610892713628086907e-04,1.364390348859120024e-04,1.655989740170747411e-04,9.041605900413530062e-05,1.973056245354533236e-04,2.952542009111564208e-04,3.176220516587012857e-04,3.788235142663347321e-04,5.052060650361879296e-04,5.168732526162419941e-04,6.254795726601103780e-04,1.056346012444729816e-03,1.135247355895581270e-03,1.240391155667531142e-03,1.460142131908309573e-03,2.285009695881734786e-03,2.347195485248351320e-03,3.380249775622313005e-03,3.839063336754887628e-03,4.588782723861062687e-03,5.367289294156666821e-03,7.032379813412696634e-03,8.274586614775465351e-03,1.087684157536229421e-02,1.320903641901732296e-02,1.499117412147849167e-02,2.052917795861358349e-02,2.449226288953874203e-02,3.006843830861493858e-02,4.280243283515483554e-02,5.215842896323777400e-02,6.755400131751564119e-02,1.833626086631532093e-01
7.175496960623655163e-01,2.665580162904023775e-01,7.534413117668255222e-02,5.251711095847182847e-02,5.032572505982511185e-02,3.420222484457873663e-02,2.474902401137800065e-02,2.071760879003829714e-02,1.820096476099493030e-02,1.438579643648136945e-02,1.078112474016259745e-02,8.920669507384484248e-03,7.527440784785083966e-03,6.104632457673454284e-03,4.723866346230115934e-03,3.805410096711708476e-03,3.414056650155251633e-03,2.680127587666768577e-03,2.229717120621855803e-03,1.648027324340963851e-03,1.543604401189005697e-03,1.201688672976056627e-03,9.981010791608982587e-04,6.147313587731385648e-04,7.483658554920910892e-04,2.520034143354387812e-04,3.310805418455778273e-04,3.377152940532591606e-04,2.424944576361791413e-04,1.141907802097304837e-04,2.297169813103158915e-04,1.648605762525178343e-04,2.316543512353102336e-04,5.577834921419896051e-05,1.023524010675234969e-04,3.100140401085800214e-05,5.771341082327675231e-05,1.484840396446073364e-04,3.345010489670647387e-05,3.601061157253008811e-05,5.022847584284268905e-05,6.274726444044972234e-05,1.090999549056288873e-04,1.035025863064239154e-04,2.799628115349751123e-05,1.378287874027466246e-05,3.372516195460847639e-05,-1.217446251449689858e-05,-2.611941439802056267e-05,-1.217446251449937022e-05,3.372516195460693818e-05,1.378287874027480984e-05,2.799628115349644735e-05,1.035025863064225601e-04,1.090999549056233578e-04,6.274726444045180943e-05,5.022847584283818284e-05,3.601061157253116553e-05,3.345010489670570137e-05,1.484840396446043007e-04,5.771341082327730796e-05,3.100140401085649781e-05,1.023524010675231309e-04,5.577834921420015991e-05,2.316543512353108842e-04,1.648605762525178885e-04,2.297169813103120697e-04,1.141907802097331807e-04,2.424944576361807676e-04,3.377152940532584017e-04,3.310805418455754962e-04,2.520034143354395943e-04,7.483658554920988954e-04,6.147313587731414921e-04,9.981010791608971745e-04,1.201688672976049038e-03,1.543604401189005264e-03,1.648027324340968621e-03,2.229717120621853635e-03,2.680127587666764673e-03,3.414056650155245561e-03,3.805410096711676817e-03,4.723866346230124608e-03,6.104632457673417854e-03,7.527440784785067486e-03,8.920669507384477309e-03,1.078112474016256275e-02,1.438579643648136945e-02,1.820096476099487826e-02,2.071760879003820346e-02,2.474902401137804575e-02,3.420222484457866030e-02,5.032572505982515348e-02,5.251711095847180072e-02,7.534413117668244120e-02,2.665580162904011008e-01
